house_floor,house_area,house_address,house_price,house_rentKind,house_img_urls,house_title,house_decoration,house_structure,house_link
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://is2.qfangimg.com/broker/2013/1/21/147x110/eea0c253-322d-4773-96c7-6870301b2417.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/84/B3/CvtcKVbWeDuAV_zsAACpMq9VRBU823.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://is2.qfangimg.com/broker/2013/10/22/147x110/83485a14-80ca-4114-87fd-58d9b9186047.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/C0/08/CvtcKVcV2iqAW5wtAADiubmCV2g240.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/3E/CF/CvtcKVb9796ATaeOAAB8kkwdfcA407.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/BF/DA/CvtcKVcV07SAEfyHAADTNyH0J7s046.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://yun.qfangimg.com/group1/147x110/M00/B8/42/wagAKlaM4KCAFMTHAACyUR2cxhc026.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/BF/36/CvtcKlbo496AD8EgAADImsHxDII118.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://is2.qfangimg.com/broker/2013/8/26/147x110/60230bd8-9c3a-45ad-a021-5a1152a56b38.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://is2.qfangimg.com/broker/2013/10/23/147x110/bfc82d46-e01a-4352-bc41-1eb3d730c17e.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/23/5A/CvtcKVb4uQqAUV__AAEQbpsXlv8022.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun.qfangimg.com/group1/147x110/M00/BA/5A/wagAKlamHZiAadfFAAB1T7nzMrg054.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/CC/03/CvtcKlcYOzKAH1lxAACY1xCnBT8863.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/BF/3F/CvtcKVcVvyyAFyHjAADc-8h1qTM391.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/2A/08/CvtcKlb6JJ2AKpQYAADG_twKxsU865.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/45/C6/CvtcKlb_R5CAa7HrAADR2msuAz0249.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									高层
			/28层
",83平米,"
					深圳市福田中心新洲路及福华路交汇处
					",10800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/BE/BD/CvtcKlcVwJeAVV3sAACriYznUZw311.jpg
			",地铁口，精装，中式山水园林，户型实用，看园景，安静,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/12786221
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/1D/2B/CvtcKVb3d0eARVmlAABBDrdhQ6E848.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/4C/8B/CvtcKlam6OKANFKTAACmGBrP_ZY741.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/4C/BF/CvtcKVam7d2AG7_TAAEcdA3I5q4692.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/FF/81/CvtcKVbyFe-AUtc6AADijheqO8o442.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/05/7C/CvtcKVbzTQKAZGX1AABCFUk0cB0978.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://is.qfangimg.com/display/2015/1/8/147x110/1c215eaa-762e-492b-a7d9-261a4c4cd881.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/FD/6D/CvtcKVbx9IuAQVfVAADDmQ_QJoY003.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/E1/AB/CvtcKVbswWaAOG5PAAaXEWfjV7I280.png
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/2A/AD/CvtcKVaTJ-mAC8SWAAB48vaK724164.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/DC/D5/CvtcKVbr4hOAcS5XAADrKxrnMjw152.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/D0/3D/CvtcKVbqiM6AeCXVAABiVK4sSwQ067.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/C6/F2/CvtcKlbqA3OAVofjAAClIbaH158878.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/CA/2F/CvtcKlbqJleAReEjAACneKBdvSs065.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/CA/13/CvtcKlbqJQCASsCYAAERnDUKt2g367.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/C2/76/CvtcKlbpJK-AAoiHAACC0lO-kXY505.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://is2.qfangimg.com/broker/2013/6/27/147x110/35d31b3c-b548-4ab6-888e-2a9715fa79ad.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://is2.qfangimg.com/shenzhen/broker/2015/9/17/147x110/56d53d09-b42c-4215-a07b-5eb601fc6764.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://is2.qfangimg.com/shenzhen/broker/2015/6/2/147x110/852ee597-faad-4bf8-bedb-37ce39f6f6c5.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/B7/A4/CvtcKVbmbA6AA6WdAABfPpfR_6c522.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/B5/0F/CvtcKlbmG1WAJx_8AACAaYjPpb0721.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://is2.qfangimg.com/broker/2013/7/27/147x110/5cf3f620-9c41-47ff-a491-892a86ac5f10.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/A9/08/CvtcKlbih2SAa_QhAACl6gfJw9Q159.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									高层
			/31层
",44平米,"
					罗湖区南湖路
					",3900,整租,"
					http://syun.qfangimg.com/1qYQjO8SnBmshLQKY7TBpQwY8YOFHA4o791ph7SlPsmN0kKGjo4HLLlNRwd2tx9nw68CzpYbhqB-Trk6vtHXMA
			",罗湖人民南铂金时代公寓 40平米精装修1室1厅1卫,豪华装修,1房1厅,http://shenzhen.qfang.com/rent/10688242
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://syun.qfangimg.com/1qYQjO8SnBmshLQKY7TBpQwY8YOFHA4o791ph7SlPsmN0kKGjo4HLLlNRwd2tx9nw68CzpYbhqB-Trk6vtHXMA
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/87/DA/CvtcKlbX3BmAHY4fAAEa5HOQOio360.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									高层
			/31层
",44平米,"
					罗湖区南湖路
					",3900,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/87/DA/CvtcKlbX3BmAHY4fAAEa5HOQOio360.jpg
			",罗湖人民南铂金时代公寓 40平米精装修1室1厅1卫,豪华装修,1房1厅,http://shenzhen.qfang.com/rent/10688242
"
									高层
			/31层
",44平米,"
					罗湖区南湖路
					",3900,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/AD/93/CvtcKlbjwy2AQyFoAABPDyuDIzo553.jpg
			",罗湖人民南铂金时代公寓 40平米精装修1室1厅1卫,豪华装修,1房1厅,http://shenzhen.qfang.com/rent/10688242
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/AD/93/CvtcKlbjwy2AQyFoAABPDyuDIzo553.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/AE/26/CvtcKVbjwpqAQ6kaAAEGb-4XQQI191.JPG
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									低层
			/17层
",81平米,"
					南山前海路与港湾大道交汇处
					",6000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/AE/14/CvtcKVbjv7CAe4wOAABBgyZ5f-A461.jpg
			","中海阳光玫瑰园 精装3房 朝南,全齐家私 拎包入住,真实图片",普通装修,3房2厅,http://shenzhen.qfang.com/rent/12287555
"
									高层
			/31层
",44平米,"
					罗湖区南湖路
					",3900,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/AE/14/CvtcKVbjv7CAe4wOAABBgyZ5f-A461.jpg
			",罗湖人民南铂金时代公寓 40平米精装修1室1厅1卫,豪华装修,1房1厅,http://shenzhen.qfang.com/rent/10688242
"
									高层
			/31层
",44平米,"
					罗湖区南湖路
					",3900,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/AE/26/CvtcKVbjwpqAQ6kaAAEGb-4XQQI191.JPG
			",罗湖人民南铂金时代公寓 40平米精装修1室1厅1卫,豪华装修,1房1厅,http://shenzhen.qfang.com/rent/10688242
"
									高层
			/18层
",75平米,"
					深圳市宝安中心区宝安大道与裕安一路交汇处南侧
					",6500,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/85/DF/CvtcKVcLYziAFYelAABuCvmT2qM984.jpg
			",2分钟宝安中心地铁口 物业精装修 家私全齐 随时可以拎包入住,普通装修,3房2厅,http://shenzhen.qfang.com/rent/12548399
"
									高层
			/18层
",75平米,"
					深圳市宝安中心区宝安大道与裕安一路交汇处南侧
					",6500,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/85/69/CvtcKVcLVBGABrLNAAB9o5jRxI0932.jpg
			",2分钟宝安中心地铁口 物业精装修 家私全齐 随时可以拎包入住,普通装修,3房2厅,http://shenzhen.qfang.com/rent/12548399
"
									高层
			/18层
",75平米,"
					深圳市宝安中心区宝安大道与裕安一路交汇处南侧
					",6500,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/84/4F/CvtcKlcLRPyATAFJAAB9o5jRxI0012.jpg
			",2分钟宝安中心地铁口 物业精装修 家私全齐 随时可以拎包入住,普通装修,3房2厅,http://shenzhen.qfang.com/rent/12548399
"
									高层
			/18层
",75平米,"
					深圳市宝安中心区宝安大道与裕安一路交汇处南侧
					",6500,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/A8/93/CvtcKVbiYGuAZLwHAACDJhhyah4778.jpg
			",2分钟宝安中心地铁口 物业精装修 家私全齐 随时可以拎包入住,普通装修,3房2厅,http://shenzhen.qfang.com/rent/12548399
"
									高层
			/18层
",75平米,"
					深圳市宝安中心区宝安大道与裕安一路交汇处南侧
					",6500,整租,"
					http://is2.qfangimg.com/shenzhen/broker/2015/0/16/147x110/efd6cc7e-ff1b-4fd4-bdd2-9dcb9c365e04.jpg
			",2分钟宝安中心地铁口 物业精装修 家私全齐 随时可以拎包入住,普通装修,3房2厅,http://shenzhen.qfang.com/rent/12548399
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://is2.qfangimg.com/broker/2013/10/3/147x110/2bdede7a-4065-44e3-9295-ba9b83e657e8.JPG
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/46/8B/CvtcKlctjHOAT2HeAABzCS9erpk134.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://syun.qfangimg.com/1qYQjO8SnBmshLQKY7TBpVF1BVUaPCnhXJ9THqZ9kxiy-8bqJg1GEK7ZBERQRNREZ1pnyRx3oKY6udNbMlUT9Q
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/94/F2/CvtcKlbc3QKAShDnAAEJpcPsPBs400.JPG
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/5C/E9/CvtcKVcDqWSAMnJVAABbCrdLx0A143.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/43/CB/CvtcKlctSTCAS8vvAACqUe85ikk938.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/90/9C/CvtcKVbanKWAFx-aAACp80MMzJ8240.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/B7/75/CvtcKlbmfBGAGHfaAADDip1Q2IY606.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/41/7A/CvtcKVcseKuAFbe7AACZ6P-L1Dk676.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/82/9E/CvtcKlbVmM2AX0KnAAEPDj4bpMI313.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/3F/C8/CvtcKVcsQkOADBGMAACRi4UCUN8179.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://is2.qfangimg.com/broker/2012/10/25/147x110/75a203cc-5f74-43bb-b073-9703e9cbfa63.JPG
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://is2.qfangimg.com/shenzhen/broker/2015/10/3/147x110/a8efd50b-654b-4018-82f1-5cfcaad702f5.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/3D/AE/CvtcKVcsCVGAcoWEAADzVdF3ljU902.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/8C/47/CvtcKlbZRpeAR0D2AACqpcqc6qs574.JPG
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun.qfangimg.com/group1/147x110/M00/A9/41/wagAKlZcQVSALFbnAAB1CpRTfu0226.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun.qfangimg.com/group1/147x110/M00/94/CB/wagAK1WXSw2ABqmtAABNhNbJ7Os431.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/37/AE/CvtcKVcq6TiADq7xAABuUsiqJPQ937.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://is2.qfangimg.com/broker/2013/3/24/147x110/2f9ea412-5c75-4e16-96c5-0fb631500e8c.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/C9/6A/CvtcKVcXY-OAe-F1AAB4eEah4eE143.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/7C/22/CvtcKlbSpoWAJNlVAASu9onlQ5I288.png
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/35/59/CvtcKVcqsMmAGRdfAAC6EBi5fJ0811.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/2F/5A/CvtcKlcpkQ-ALjiyAADQkgfj4JU579.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/47/0A/CvtcKVctjBSAaqfKAAB-1O7DaVM654.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/31/35/CvtcKlcpzKqAK-TXAABQhS7C1UY789.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/31/2D/CvtcKlcpy5yAaxIYAAEU7ptu-Jg518.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://is2.qfangimg.com/shenzhen/broker/2015/10/30/147x110/f45e8656-c874-4930-8d8c-c6aed84e476f.png
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
"
									高层
			/28层
",115平米,"
					南山区华侨城侨城东街
					",10000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/87/6E/CvtcKlbXwjeAJS6rAAERYmICWbY978.jpg
			",精装2房低价出租,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13062641
